offer_id,group_id,vendor_code,collection,product_name,product_url,product_type,constructor_role,mix_role,builder_domain,palette,style_tags,price,old_price,color,size,material,volume,availability_status,primary_image_url,all_image_urls
1678,1678,УТ-00007347,,Комплект постельного белья Невеста,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nevesta,bedding_set,bedroom_layer,,,,,20930,29900,белый,Полуторный (145х200 см),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c389ce4b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c38e2ab1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c383f0b6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c396b8c5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c3a247c5_big.jpg
1678-2416,1678,УТ-00007350,,Комплект постельного белья Невеста: Кинг-сайз,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nevesta-size-kingsayz,bedding_set,bedroom_layer,,,,,31430,29900,белый,Кинг-сайз (220х240 см),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c389ce4b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c38e2ab1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c383f0b6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c396b8c5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c3a247c5_big.jpg
1678-2418,1678,УТ-00007349,,Комплект постельного белья Невеста: Семейный,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nevesta-size-semeynyy,bedding_set,bedroom_layer,,,,,34930,29900,белый,Семейный (145х200 см х 2 шт),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c389ce4b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c38e2ab1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c383f0b6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c396b8c5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c3a247c5_big.jpg
1678-2506,1678,УТ-00007348,,Комплект постельного белья Невеста: Евро,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-nevesta-size-evro-2506,bedding_set,bedroom_layer,,,,,27930,29900,белый,Евро (200х220 см),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c39293bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c389ce4b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c38e2ab1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c383f0b6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c396b8c5_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c3a247c5_big.jpg
1679,1679,УТ-00007351,,Комплект постельного белья Романтика,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-romantika,bedding_set,bedroom_layer,,,,,20930,29900,белый,Полуторный (145х200 см),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c49a3983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a051b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a94d4d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4b1e354_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4bbe87c_big.jpg
1679-1825,1679,УТ-00007352,,Комплект постельного белья Романтика,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-romantika-size-dvuspal-nyy-evro,bedding_set,bedroom_layer,,,,,27930,29900,белый,,перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c49a3983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a051b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a94d4d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4b1e354_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4bbe87c_big.jpg
1679-1827,1679,УТ-00007354,,Комплект постельного белья Романтика,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-romantika-size-dvuspal-nyy-king-sayz,bedding_set,bedroom_layer,,,,,31430,29900,белый,,перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c49a3983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a051b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a94d4d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4b1e354_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4bbe87c_big.jpg
1679-2415,1679,УТ-00007352,,Комплект постельного белья Романтика,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-romantika-size-evro,bedding_set,bedroom_layer,,,,,27930,29900,белый,,перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c49a3983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a051b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a94d4d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4b1e354_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4bbe87c_big.jpg
1679-2417,1679,УТ-00007354,,Комплект постельного белья Романтика: Кинг-сайз,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-romantika-size-kingsayz,bedding_set,bedroom_layer,,,,,31430,29900,белый,Кинг-сайз (220х240 см),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c49a3983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a051b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a94d4d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4b1e354_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4bbe87c_big.jpg
1679-2419,1679,УТ-00007353,,Комплект постельного белья Романтика: Семейный,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-romantika-size-semeynyy,bedding_set,bedroom_layer,,,,,34930,29900,белый,Семейный (145х200 см х 2 шт),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c49a3983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a051b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a94d4d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4b1e354_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4bbe87c_big.jpg
1679-2507,1679,УТ-00007352,,Комплект постельного белья Романтика: Евро,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-romantika-size-evro-2507,bedding_set,bedroom_layer,,,,,27930,29900,белый,Евро (200х220 см),перкаль,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a4a0fc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c49a3983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a051b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4a94d4d_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4b1e354_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c4bbe87c_big.jpg
1684,1684,УТ-00011096,Обереги,Комплект постельного белья Обереги,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi,bedding_set,bedroom_layer,textile_base,table|bedroom,milk|blue,quiet|delicate|protective,20900,,синий,Полуторный (145х200 см),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg
1684-2433,1684,УТ-00011096,Обереги,Комплект постельного белья Обереги: Кинг-сайз,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi-size-kingsayz,bedding_set,bedroom_layer,textile_base,table|bedroom,milk|blue,quiet|delicate|protective,28900,,синий,Кинг-сайз (220х240 см),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg
1684-2434,1684,УТ-00011097,Обереги,Комплект постельного белья Обереги: Семейный,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi-size-semeynyy,bedding_set,bedroom_layer,textile_base,table|bedroom,milk|blue,quiet|delicate|protective,31900,,синий,Семейный (145х200 см х 2 шт),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg
1684-2508,1684,УТ-00011095,Обереги,Комплект постельного белья Обереги: Евро,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-oberegi-size-evro-2508,bedding_set,bedroom_layer,textile_base,table|bedroom,milk|blue,quiet|delicate|protective,25900,,синий,Евро (200х220 см),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7959c901_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f799c3bc3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79a31280_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79787a27_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f795e6391_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7969f259_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79720cb3_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f79842bed_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f7991d132_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a34f797ddced_big.jpg
1685,1685,УТ-00011198,,Комплект постельного белья Знаки Зодиака,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-znaki-zodiaka,bedding_set,bedroom_layer,,,,,20900,,бежевый,Полуторный (145х200 см),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c888a9d6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c877d389_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c88c6257_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c87be5bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8809c67_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c884a836_big.jpg
1685-2469,1685,УТ-00011197,,Комплект постельного белья Знаки Зодиака: Кинг-сайз,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-znaki-zodiaka-size-kingsayz,bedding_set,bedroom_layer,,,,,28900,,бежевый,Кинг-сайз (220х240 см),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c888a9d6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c877d389_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c88c6257_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c87be5bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8809c67_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c884a836_big.jpg
1685-2470,1685,УТ-00011198,,Комплект постельного белья Знаки Зодиака: Семейный,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-znaki-zodiaka-size-semeynyy,bedding_set,bedroom_layer,,,,,31900,,бежевый,Семейный (145х200 см х 2 шт),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c888a9d6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c877d389_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c88c6257_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c87be5bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8809c67_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c884a836_big.jpg
1685-2509,1685,УТ-00011196,,Комплект постельного белья Знаки Зодиака: Евро,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-znaki-zodiaka-size-evro-2509,bedding_set,bedroom_layer,,,,,25900,,бежевый,Евро (200х220 см),тенсель,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8745fec_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c888a9d6_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c877d389_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c88c6257_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c87be5bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c8809c67_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a328c884a836_big.jpg
350,350,УТ-00007597,,Корзина Уют,https://kultura-doma.ru/product/korzina-uyut-350,other,other,,,,,8200,,бежевый,27х18х12 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce3281d9b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce3281d9b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce2fb1d78_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce32c070c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce33854bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce33e6891_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce312ed09_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce30d9ba5_big.jpg
350-1023,350,УТ-00007596,,Корзина Уют: 30х20х12 см,https://kultura-doma.ru/product/korzina-uyut-350-size-30h20h12-sm,other,other,,,,,8600,,бежевый,30х20х12 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce3281d9b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce3281d9b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce2fb1d78_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce32c070c_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce33854bf_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce33e6891_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce312ed09_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0ce30d9ba5_big.jpg
560,560,УТ-00008981,,Плейсмат Пасхальная,https://kultura-doma.ru/product/salfetka-kruzhevo-560,placemat,table_textile,,,,,990,,белый,⌀45,хлопок,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/6a6094c469ba9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a6094c469ba9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a6094c509ca7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a6094c4ce380_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a6094c54af9b_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/6a6094c5878be_big.jpg
1109,1109,УТ-00007599,,Корзина Уют,https://kultura-doma.ru/product/korzina-uyut-1109,other,other,,,,,8200,,,27х18х12 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c458a9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c458a9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c000f1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c84c53_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07cc5131_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07d1c7f0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07d6ca00_big.jpg
1109-1025,1109,УТ-00007598,,Корзина Уют: 30х20х12 см,https://kultura-doma.ru/product/korzina-uyut-1109-size-30h20h12-sm,other,other,,,,,8600,,,30х20х12 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c458a9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c458a9_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c000f1_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07c84c53_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07cc5131_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07d1c7f0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/69e0d07d6ca00_big.jpg
1110,1110,УТ-00007600,,Корзина Уют,https://kultura-doma.ru/product/korzina-uyut-1110,other,other,,,,,8200,,черный,27х18х12 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd08ca17_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd08ca17_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd043983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd0d81dc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd12f105_big.jpg
1110-1026,1110,УТ-00007600,,Корзина Уют: 30х20х12 см,https://kultura-doma.ru/product/korzina-uyut-1110-size-30h20h12-sm,other,other,,,,,8600,,черный,30х20х12 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd08ca17_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd08ca17_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd043983_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd0d81dc_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dd12f105_big.jpg
1115,1115,УТ-00007613,,Корзина Уют,https://kultura-doma.ru/product/korzina-uyut-1115,other,other,,,,,3900,,черный,17х17х9 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/68920db747606_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68920db747606_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db6ee077_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db7a45d0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db808b38_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db85a6ff_big.jpg
1115-1039,1115,УТ-00007611,,Корзина Уют: 22х22х10 см,https://kultura-doma.ru/product/korzina-uyut-1115-size-22h22h10-sm,other,other,,,,,5200,,черный,22х22х10 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/68920db747606_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68920db747606_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db6ee077_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db7a45d0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db808b38_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db85a6ff_big.jpg
1115-1041,1115,УТ-00007609,,Корзина Уют: 25х25х17 см,https://kultura-doma.ru/product/korzina-uyut-1115-size-25h25h17-sm,other,other,,,,,6800,,черный,25х25х17 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/68920db747606_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68920db747606_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db6ee077_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db7a45d0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db808b38_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920db85a6ff_big.jpg
1116,1116,УТ-00007612,,Корзина Уют,https://kultura-doma.ru/product/korzina-uyut-1116,other,other,,,,,3900,,бежевый,17х17х9 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbf480b0_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbf480b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbb5889f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbf91849_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbeea859_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbe9d1ff_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbe16ac7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbcc25ec_big.jpg
1116-1040,1116,УТ-00007610,,Корзина Уют: 22х22х10 см,https://kultura-doma.ru/product/korzina-uyut-1116-size-22h22h10-sm,other,other,,,,,5200,,бежевый,22х22х10 см,хлопковый шнур,,unknown_from_feed,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbf480b0_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbf480b0_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbb5889f_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbf91849_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbeea859_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbe9d1ff_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbe16ac7_big.jpg|https://kultura-doma.ru/public/src/images/gallery/catalog/68920dbcc25ec_big.jpg
